wallet,timing_class,first_buy_ts,first_buy_utc,first_buy_days_before_migration,last_buy_ts,last_buy_utc,last_buy_minutes_before_migration,buy_count_prebond,sell_count_prebond,buy_tokens_prebond,sell_tokens_prebond,net_tokens_prebond,buy_sol_prebond,sell_sol_prebond,buy_usd_prebond,sell_usd_prebond,maker_tags,maker_token_tags,maker_event_tags,gmgn_total_trade_snapshot,gmgn_realized_profit_snapshot,gmgn_unrealized_profit_snapshot,buy_sol_7d,buy_tokens_7d,net_tokens_7d,buy_count_7d,buy_sol_24h,buy_tokens_24h,net_tokens_24h,buy_count_24h,buy_sol_6h,buy_tokens_6h,net_tokens_6h,buy_count_6h,buy_sol_1h,buy_tokens_1h,net_tokens_1h,buy_count_1h,buy_sol_30m,buy_tokens_30m,net_tokens_30m,buy_count_30m,buy_sol_10m,buy_tokens_10m,net_tokens_10m,buy_count_10m,launch_bundle,late_signal_score,currently_top_holder,holder_token_account,holder_rank,holder_addr_type,holder_exchange,holder_current_balance,holder_current_supply_pct,holder_current_usd_value,holder_start_holding_ts,holder_start_holding_utc,holder_start_minutes_before_migration,holder_holder_timing_class,holder_is_on_curve,holder_is_new,holder_is_suspicious,holder_transfer_in,holder_buy_volume_cur,holder_buy_amount_cur,holder_sell_volume_cur,holder_sell_amount_cur,holder_buy_tx_count_cur,holder_sell_tx_count_cur,holder_history_bought_cost,holder_history_sold_income,holder_profit,holder_profit_change,holder_realized_profit,holder_unrealized_profit,holder_avg_cost,holder_avg_sold,holder_native_funder,holder_native_funding_amount,holder_native_funding_ts,holder_native_funding_utc,holder_native_funding_tx,holder_token_transfer_type,holder_tags,holder_maker_token_tags,holder_gmgn_name,holder_gmgn_twitter_username,holder_wallet_created_ts,holder_wallet_created_utc
EaPFs9hbR4xewUWAYKb1hQUHg7xuNBD1AkJPVXwjLQUX,launch-window,1783652261,2026-07-10T02:57:41+00:00,41.81956,1783652261,2026-07-10T02:57:41+00:00,60220.167,1,1,4798469.410476,4798469.410476,0.0,0.634107535,0.452592773,50.16424709385,35.68241422332,,,,2,-15.55572825261,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9khkRvs76cmVAfRHswogDqBwikdHDKBH2e9zXLuaYrTn,launch-window,1783652247,2026-07-10T02:57:27+00:00,41.81972,1783652265,2026-07-10T02:57:45+00:00,60220.1,2,1,6341115.826786,6341115.826786,0.0,0.633667861,0.877991385,50.1245922447,69.4139988981,axiom,bundler,,3,18.09927222856,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D43RAZczATozXt6jbC9fmJu2xsFpXU2cnLS5dMJaHJLQ,launch-window,1783652252,2026-07-10T02:57:32+00:00,41.81966,1783652252,2026-07-10T02:57:32+00:00,60220.317,1,1,5587746.083747,5587746.083747,0.0,0.632941166,0.602136646,50.0656462306,47.47245317064,axiom,,,2,-3.81323138246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fR9oGXQrFej7EQyrZUZQJr4skrCbapgpBNheRte5YsE,old-holder,1783653830,2026-07-10T03:23:50+00:00,41.8014,1783653857,2026-07-10T03:24:17+00:00,60193.567,2,1,3658882.5440209997,3658882.544021,-4.656612873077393e-10,0.6321135920000001,0.245566945,49.818406846340004,19.3654092827,,,,3,-31.45614209555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DgHtNC6DDp5dV3Gej8iU1LJrsFopBKcSNPyDRArZRb3b,old-holder,1783652900,2026-07-10T03:08:20+00:00,41.81216,1783652900,2026-07-10T03:08:20+00:00,60209.517,1,1,2830049.543824,2830049.543824,0.0,0.630999909,0.088664855,49.74172282647,6.9247251755,fresh_wallet,,,2,-43.57276474227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUWXMPmrnAkQQFS962K5NjSJARdqBnYBGXmVhrSqGw5v,old-holder,1783653386,2026-07-10T03:16:26+00:00,41.80654,1783653386,2026-07-10T03:16:26+00:00,60201.417,1,1,2293147.675017,2293147.675017,0.0,0.62492055,0.094947233,49.2374901345,7.5103261303,"fresh_wallet,gmgn",,,2,-50.81465179244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BvoEUSckQoZ91rsJ2GZZGptJNQv6e97XmykTRRRsT1GQ,old-holder,1783652938,2026-07-10T03:08:58+00:00,41.81172,1783652938,2026-07-10T03:08:58+00:00,60208.883,1,0,2558313.713172,0,2558313.713172,0.621663487,0,48.99329941047,0,,,,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8VTpqbkWt3Z7FDKq1GQybLNURGGE397SHvL6cPxagxRZ,old-holder,1783653002,2026-07-10T03:10:02+00:00,41.81098,1783653002,2026-07-10T03:10:02+00:00,60207.817,1,1,2332602.645921,2332602.645921,0.0,0.620187683,0.548406163,48.87699129723,43.20892158277,fresh_wallet,,,2,-6.91133977715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4fWuqyAQQQK29iGCQHyzME47o4SUbuzfAybaoZJvwDT,launch-window,1783652288,2026-07-10T02:58:08+00:00,41.81925,1783652288,2026-07-10T02:58:08+00:00,60219.717,1,1,3773128.164771,3773128.164771,0.0,0.619464731,0.494795213,48.98727092748,39.04923820996,,,,2,-10.78701975432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1gHGTPyfb5ULe7PWxSQhdvUimYs13SrTMJRxyhbr4i3,old-holder,1783652954,2026-07-10T03:09:14+00:00,41.81154,1783654082,2026-07-10T03:28:02+00:00,60189.817,2,1,3708319.360943,3676798.646375,31520.71456799982,0.614680759,0.44408291,48.46317772262,35.08254989,,,,3,-13.774132468766876,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHh4K4ttLi2m9gW5SHiAZNDp87P49zxG9GfRyN6nPZwb,old-holder,1783654604,2026-07-10T03:36:44+00:00,41.79244,1783654604,2026-07-10T03:36:44+00:00,60181.117,1,1,4126437.487706,4126437.487706,0.0,0.612345678,0.164018695,48.33856782132,12.97879933535,,,,2,-36.19412909046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em8J3gBWapfVBGVhVipwQnLrqCvnWBnLajw6XFsFECPF,launch-window,1783652762,2026-07-10T03:06:02+00:00,41.81376,1783652762,2026-07-10T03:06:02+00:00,60211.817,1,0,3588586.789304,0,3588586.789304,0.612186082,0,48.25862884406,0,bluechip_owner,,,119,1745.017244921187,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GbWD2z3XHrXfSZNGBroHnZQrrYE1oTeK1TZYpHd4v1ZK,launch-window,1783652275,2026-07-10T02:57:55+00:00,41.8194,1783652275,2026-07-10T02:57:55+00:00,60219.933,1,3,4410566.956825,4410566.956825,0.0,0.611489324,0.815247865,48.38103531488,64.27140970295,,,,4,14.35478694685,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ddq4F59BL2cgiLiaHfdhuBn3MtSYwrPDT2bvoVDDfZEs,launch-window,1783652258,2026-07-10T02:57:38+00:00,41.81959,1783652258,2026-07-10T02:57:38+00:00,60220.217,1,1,4570346.511264,4570346.511264,0.0,0.606446976,0.753171906,47.97602027136,59.56836604554,,,,2,10.24722756161,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2N9au5CkfL7qEvUr5KbRn3gBTxFowzGAjf9hw7xqhQfL,old-holder,1783653527,2026-07-10T03:18:47+00:00,41.80491,1783653527,2026-07-10T03:18:47+00:00,60199.067,1,1,2123527.397985,2123527.397985,0.0,0.599232812,0.085302095,47.21355325748,6.73460040025,,,,2,-41.01700711745,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fZQ2UdNwhpbVEb5KMfmRq8fmUvm5tJW5kg2j5ARLs77,launch-window,1783652483,2026-07-10T03:01:23+00:00,41.81699,1783653948,2026-07-10T03:25:48+00:00,60192.05,8,3,3820928.996386,3820928.996386,0.0,0.596444437,0.48438982199999997,47.0256154129,38.190727078529996,"fresh_wallet,photon",,,11,-27.80643022649,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU8FZRQbF88NmTLiuBdSfSRYVdtVD5Cqqf9TirP1vRA5,launch-window,1783652267,2026-07-10T02:57:47+00:00,41.81949,1783652267,2026-07-10T02:57:47+00:00,60220.067,1,8,4776036.738633,4776036.738633,0.0,0.596358896,0.868662222,47.17795226256,68.46599784494,axiom,,,9,19.6996923342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8qMTrdRRrWRdhYsAbRZhuxFnkk717atpydB9BDsFrmjw,old-holder,1783652926,2026-07-10T03:08:46+00:00,41.81186,1783653785,2026-07-10T03:23:05+00:00,60194.767,6,3,2730090.674694,2730090.674694,0.0,0.589629624,0.54002862,46.47657239576,42.567169035519996,,,,9,-5.10774814273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5rSx255JSw8RYAzfhaT4KPUvBPcHYeikhWcYmWkajXqq,launch-window,1783652289,2026-07-10T02:58:09+00:00,41.81924,1783652289,2026-07-10T02:58:09+00:00,60219.7,1,1,3607326.721369,3607326.721369,0.0,0.586666666,0.585602302,46.39359994728,46.24501378894,axiom,,,2,-1.0310238024,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAeYY2xGeD19ZRLFU75W3Kfi8eVXJhBs1YBfZdyiXb1G,launch-window,1783652450,2026-07-10T03:00:50+00:00,41.81737,1783653421,2026-07-10T03:17:01+00:00,60200.833,2,2,3796359.325654,3796359.325654,0.0,0.586666665,0.6514385779999999,46.341777646240004,51.43747722482,"axiom,fresh_wallet,paper_hands",bundler,,4,4.10822695861,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fgej4SPuW282TdrQRfizRHAeRasNqCtAWZizL3jDqMdS,old-holder,1783654015,2026-07-10T03:26:55+00:00,41.79926,1783654455,2026-07-10T03:34:15+00:00,60183.6,3,1,5393283.814194,7249222.980183,-1855939.1659889994,0.562256075,0.39143745,44.345243428770004,30.939216048,bluechip_owner,,,88,-230.0445769391122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFtWZiFftwSvRC858gn3W4qxeC2Na2f6p5WucEQBPbAm,old-holder,1783653769,2026-07-10T03:22:49+00:00,41.80211,1783653769,2026-07-10T03:22:49+00:00,60195.033,1,1,3394983.680357,3394983.680357,0.0,0.55283988,0.639377493,43.563782544,50.39573399826,fomo,,,2,5.86768088684,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Db821QfZdWfJDip5vDspkWcz7ccasdSA786KfR3YPD6q,launch-window,1783652257,2026-07-10T02:57:37+00:00,41.81961,1783652257,2026-07-10T02:57:37+00:00,60220.233,1,1,4148603.332549,4148603.332549,0.0,0.552149636,0.416641561,43.68055770396,32.84802066924,,bundler,,2,-12.02647629222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83PH5pFXG5yne6YiSHSKMLdSVG1e9uousuSXHNYdPXo4,launch-window,1783652241,2026-07-10T02:57:21+00:00,41.81979,1783652241,2026-07-10T02:57:21+00:00,60220.5,1,10,6167602.409482,6167602.409482,0.0,0.545751823,0.874893515,43.1689691993,69.16594761943,axiom,bundler,,11,22.05546804216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43yvWjUHkC8zQxYKofvxbTFsk949gV14suBbUbrX7B35,old-holder,1783654678,2026-07-10T03:37:58+00:00,41.79159,1783655122,2026-07-10T03:45:22+00:00,60172.483,2,1,4012446.948845,4012446.948845,0.0,0.543209874,0.507595547,42.88888868805,40.100048213,,,,3,-3.8329966578,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sntBgfxjVmY2KiXmCbHkE4jENRbxLu144b8FyGZdhV6,launch-window,1783652668,2026-07-10T03:04:28+00:00,41.81485,1783673055,2026-07-10T08:44:15+00:00,59873.6,15,2,7505459.701017,7505459.701017,0.0,0.54320986,0.25443695,42.90459128588,19.944116357280002,,top_holder,,17,-24.49404492504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GdRwVKqvVL4jFj3Efjvi4uEUTewPQmAHEDEWEq8BQqEh,old-holder,1783653283,2026-07-10T03:14:43+00:00,41.80773,1783653283,2026-07-10T03:14:43+00:00,60203.133,1,1,1964105.468547,1964105.468547,0.0,0.540972244,0.134060558,42.64484199452,10.5706749983,,bundler,,2,-32.865902901265,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3rEC2WVfnxHseZ2H6hZvRrfWcDjmsMYt1CKC3aG9YG4x,launch-window,1783652241,2026-07-10T02:57:21+00:00,41.81979,1783652241,2026-07-10T02:57:21+00:00,60220.5,1,10,5975917.983626,5975917.983626,0.0,0.539598986,0.8461965340000001,42.6822797926,66.89728251206,axiom,bundler,,11,20.29966818798,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EadTe37aHqENjgz4EtgRdyJcFubaj9KJUHinMaTiwted,old-holder,1783656062,2026-07-10T04:01:02+00:00,41.77557,1783656062,2026-07-10T04:01:02+00:00,60156.817,1,1,7871797.887528,7871797.887528,0.0,0.537777777,0.550235174,42.49519993854,43.50709520818,"axiom,padre,trojan",,,2,0.17827393941,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3QWYGerFTKak9g8L1miStN3A2KXMCejTHTp76LtTdh,old-holder,1783653116,2026-07-10T03:11:56+00:00,41.80966,1783653135,2026-07-10T03:12:15+00:00,60205.6,2,1,2552721.247793,2552721.247793,0.0,0.537777776,0.681440731,42.4037776376,53.69071519549,axiom,,,3,10.30477371866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FU9skFzcu1y3LQoKf33F8SPp7NaUuPVCVDQSy8mJtzBr,launch-window,1783652241,2026-07-10T02:57:21+00:00,41.81979,1783652241,2026-07-10T02:57:21+00:00,60220.5,1,1,5701950.797363,5701950.797363,0.0,0.531140954,0.537835599,42.0132494614,42.5427958809,fresh_wallet,bundler,,2,-0.2952197094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D8mQeMSxKG2vot5yuwhKcebq4WchZY9j7GgJ2ZJBzJ21,old-holder,1783654187,2026-07-10T03:29:47+00:00,41.79727,1783654440,2026-07-10T03:34:00+00:00,60183.85,3,1,4467344.208169,4467344.208169,0.0,0.528324892,0.133649801,41.648707991820004,10.01838908296,fomo,top_holder,,4,-32.17985525379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9jPAHv1gWQ5gXxkxe1UHnU4o4fm4fKJJzbjMQRBYazX,launch-window,1783652273,2026-07-10T02:57:53+00:00,41.81942,1783652273,2026-07-10T02:57:53+00:00,60219.967,1,1,4126467.950725,4126467.950725,0.0,0.522888727,0.360553656,41.37618496751,28.42605023904,,bundler,,2,-13.8234748134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ9X6px6eLssNPDX3vwuWXz6KaE6i3NGz2tYsZXR6XwH,launch-window,1783652252,2026-07-10T02:57:32+00:00,41.81966,1783652252,2026-07-10T02:57:32+00:00,60220.317,1,1,4506479.72571,4506479.72571,0.0,0.519605795,0.725371219,41.1008183845,57.36235599852,,bundler,,2,15.02993462576,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6sViQ1oyvmb6cqB3Emh5Zs9LwV3f6cvVdbg16LHJNvWV,old-holder,1783656130,2026-07-10T04:02:10+00:00,41.77478,1783656130,2026-07-10T04:02:10+00:00,60155.683,1,1,6552055.493466,6552055.493466,0.0,0.514376784,0.516169299,40.64090970384,40.78253631399,fresh_wallet,bundler,,2,-0.65638932274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bQ4aH6nzAhNSg5Z82Pf1g2or6r45Z9xvbksWVVPoUBD,old-holder,1783652992,2026-07-10T03:09:52+00:00,41.8111,1783652992,2026-07-10T03:09:52+00:00,60207.983,1,1,2074284.249244,2074284.249244,0.0,0.504068141,0.508630575,39.72561019221,40.07500300425,,,,2,-0.96410301446,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGrcscAqEq4qJ1apGnQMv3XkFL7Dp68C6Cm8wx4ytjuf,old-holder,1783656427,2026-07-10T04:07:07+00:00,41.77134,1783656427,2026-07-10T04:07:07+00:00,60150.733,1,1,9014704.186408,9014704.186408,0.0,0.500000001,0.479103839,39.53000007906,37.83003912744,trojan,bundler,,2,-3.2163829627,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAHzW8Xz5q7QHrYjU4apBLUqfKrEAjUtfprPDzm8eS9T,old-holder,1783652930,2026-07-10T03:08:50+00:00,41.81182,1783652930,2026-07-10T03:08:50+00:00,60209.017,1,0,2155079.335818,0,2155079.335818,0.497367053,0,39.20247111746,0,,,,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bua9z61GyhA2zF3M6BHUmnZz5udkVavFRfeGy8gAdM6V,launch-window,1783652459,2026-07-10T03:00:59+00:00,41.81727,1783652459,2026-07-10T03:00:59+00:00,60216.867,1,1,3354900.55511,3354900.55511,0.0,0.496087279,0.847193647,39.20577765937,66.75038744713,,,,2,26.531504109555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWrTFnoSjCbJ4KhTzCQsjHwWrCt8jhXNKQubjdT1ENWw,launch-window,1783652240,2026-07-10T02:57:20+00:00,41.8198,1783652240,2026-07-10T02:57:20+00:00,60220.517,1,1,6587959.114686,6587959.114686,0.0,0.493827159,0.828568848,39.05679000531,65.56465294224,,"bundler,top_holder",,2,25.48943697597,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPkWhmnc9UmDzAcrnF8r2qQ5oms9WZL5M9WNx6TQGryB,launch-window,1783652251,2026-07-10T02:57:31+00:00,41.81968,1783652251,2026-07-10T02:57:31+00:00,60220.333,1,2,4366513.066056,4366513.066056,0.0,0.493827159,0.669829368,39.0617282769,52.79126465576,"axiom,launchpad_smart",bundler,,3,12.562968343,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3GA1UY8UgEJcpqGnypzAheid2SHWB36vGDNwdJQqjrP8,launch-window,1783652252,2026-07-10T02:57:32+00:00,41.81966,1783652252,2026-07-10T02:57:32+00:00,60220.317,1,1,4279344.528038,4279344.528038,0.0,0.493827159,0.659415494,39.0617282769,52.12020064576,gmgn,bundler,,2,3.37426629996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BggnH7CGFp4XaWcYaxEt25rBAa2r7vnZ5NLQhXbk142Q,launch-window,1783652361,2026-07-10T02:59:21+00:00,41.8184,1783652361,2026-07-10T02:59:21+00:00,60218.5,1,1,3289598.347616,3289598.347616,0.0,0.493827159,0.50462873,39.03209864736,39.8606233827,gmgn,bundler,,2,-0.1742276287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRqkjihsV2VDmV9FnWfnRk7x1n9TuTY5cSzEExry745s,launch-window,1783652449,2026-07-10T03:00:49+00:00,41.81738,1783652449,2026-07-10T03:00:49+00:00,60217.033,1,1,3485758.250648,3485758.250648,0.0,0.493827159,0.490625722,39.02716037577,38.76924455244,,,,19,5.35157530724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUf396ZMoCsNNiRaoGKHyqfFrsZifdmBRjEwDTxh6bXP,launch-window,1783652698,2026-07-10T03:04:58+00:00,41.8145,1783652698,2026-07-10T03:04:58+00:00,60212.883,1,1,3621650.836018,3621650.836018,0.0,0.493827159,0.78481034,38.93827148715,61.8901434124,,,,2,21.59925613174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrF9sKhqUtLr5DzNSXfAsJaeyS2rZeLJqzgJnDAByUEB,launch-window,1783652700,2026-07-10T03:05:00+00:00,41.81448,1783652700,2026-07-10T03:05:00+00:00,60212.85,1,1,3568257.743659,3568257.743659,0.0,0.493827159,0.875118549,38.93827148715,69.00309758865,,,,2,28.6233042791,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2PvsXqtW3TQhLks5tY8vCVfeAuyZ9SUx3CyWYPgUMTdu,old-holder,1783652920,2026-07-10T03:08:40+00:00,41.81193,1783652920,2026-07-10T03:08:40+00:00,60209.183,1,1,2365323.5274,2365323.5274,0.0,0.493827159,0.535416114,38.92839494397,42.19614394434,fresh_wallet,,,2,2.16147262091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7XuNeVd5cMmuTC6pZTiGgTS5Y9VhcUy9cErwhceHZc4W,old-holder,1783652984,2026-07-10T03:09:44+00:00,41.81119,1783652984,2026-07-10T03:09:44+00:00,60208.117,1,1,2162157.957724,2162157.957724,0.0,0.493827159,0.49983222,38.91851840079,39.386778936,"axiom,gmgn,padre",,,2,-3.3425003276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUAHcxPuJzM3KcpznGDd7zQPdKLznwqAEgacRDrkw7y2,old-holder,1783653028,2026-07-10T03:10:28+00:00,41.81068,1783653028,2026-07-10T03:10:28+00:00,60207.383,1,1,1713451.50455,1713451.50455,0.0,0.493827159,0.432467567,38.89382704284,34.06547025259,,,,2,-7.10064465915,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
